僨乕僞宍幃, 2
memo1
x, y, z
0.010000, 0.012000, 35.340810
0.011000, 0.012000, 34.873321
0.012000, 0.012000, 38.277169
0.013000, 0.012000, 40.313603
0.014000, 0.012000, 41.548299
0.015000, 0.012000, 41.459427
0.016000, 0.012000, 39.962460
0.017000, 0.012000, 36.972397
0.018000, 0.012000, 33.189108
0.019000, 0.012000, 29.687681
0.020000, 0.012000, 24.812058
0.000000, 0.013000, 22.858454
0.001000, 0.013000, 28.663988
0.002000, 0.013000, 29.039738
0.003000, 0.013000, 33.166599
0.004000, 0.013000, 35.336765
0.005000, 0.013000, 34.499869
0.006000, 0.013000, 33.172492
0.007000, 0.013000, 32.958057
0.008000, 0.013000, 30.393208
0.009000, 0.013000, 29.983078
0.010000, 0.013000, 31.358181
0.011000, 0.013000, 31.000661
0.012000, 0.013000, 33.937909
0.013000, 0.013000, 35.558578
0.014000, 0.013000, 36.525272
0.015000, 0.013000, 36.337992
0.016000, 0.013000, 34.905459
0.017000, 0.013000, 32.155370
0.018000, 0.013000, 28.762535
0.019000, 0.013000, 25.728531
0.020000, 0.013000, 21.468309
0.000000, 0.014000, 19.123090
0.001000, 0.014000, 24.122128
0.002000, 0.014000, 24.457505
0.003000, 0.014000, 28.040093
0.004000, 0.014000, 29.951519
0.005000, 0.014000, 29.294604
0.006000, 0.014000, 28.217007
0.007000, 0.014000, 28.043639
0.008000, 0.014000, 26.088235
0.009000, 0.014000, 25.998012
0.010000, 0.014000, 27.348007
0.011000, 0.014000, 27.095935
0.012000, 0.014000, 29.550966
0.013000, 0.014000, 30.799513
0.014000, 0.014000, 31.529693
0.015000, 0.014000, 31.263213
0.016000, 0.014000, 29.878439
0.017000, 0.014000, 27.346390
0.018000, 0.014000, 24.355566
0.019000, 0.014000, 21.831434
0.020000, 0.014000, 18.212221
0.000000, 0.015000, 15.963024
0.001000, 0.015000, 19.832218
0.002000, 0.015000, 20.082506
0.003000, 0.015000, 22.837064
0.004000, 0.015000, 24.450455
0.005000, 0.015000, 23.995062
0.006000, 0.015000, 23.208485
0.007000, 0.015000, 23.091249
0.008000, 0.015000, 21.818162
0.009000, 0.015000, 21.912322
0.010000, 0.015000, 23.137145
0.011000, 0.015000, 22.927729
0.012000, 0.015000, 24.890242
0.013000, 0.015000, 25.784279
